movieId,title,tags
54256,Hot Rod,"rod kimball, performing stunt way life, even though rather accident-prone. poor rod cannot even get respect stepfather, frank, beat weekly sparring matches. frank fall ill, rod devise outrageous stunt yet raise money frank's operation -- rod kick frank's butt. action comedy stuntman stepfather swimmingpool aftercreditsstinger andysamberg islafisher billhader sissyspacek dannymcbride akivaschaffer"
54259,Stardust,"countryside town bordering magical land, young man make promise beloved retrieve fallen star venturing magical realm. journey take world beyond wildest dream reveals true identity. adventure fantasy romance family witch basedonnovel newlove prince beauty clairedanes charliecox michellepfeiffer robertdeniro siennamiller matthewvaughn"
54268,Who's Your Caddy?,"""street smart"" rapper christopher ""c-note"" hawkins (big boi) applies membership all-white carolina pine country club, establishment's proprietor hardly ready oblige him. comedy sport mickpartridge bigboi sherrishepherd lilwayne andymilonakis donmichaelpaul"
54272,The Simpsons Movie,"homer accidentally pollutes town's water supply, springfield encased gigantic dome epa simpson declared fugitives. animation comedy family fathersonrelationship lake springfield thesimpsons duffbeer dancastellaneta juliekavner nancycartwright yeardleysmith hankazaria davidsilverman"
54276,No Reservations,"master chef kate armstrong run life kitchen intimidating intensity. however, recipe disaster may work becomes guardian young niece crossing fork brash sous-chef joined staff. though romance bloom face rivalry, kate need look outside kitchen find true happiness. comedy italy competition lossofmother lossofsister newlove catherinezeta-jones aaroneckhart abigailbreslin patriciaclarkson jennywade scotthicks"
54281,Charlie Bartlett,"awkward teenager charlie bartlett (anton yelchin) trouble fitting new high school. charlie need friend fast, decides best way find appoint resident psychiatrist. becomes one popular guy school doling advice and, occasionally, medication, student body. comedy drama depression suicideattempt medicine newlove drugaddiction antonyelchin robertdowneyjr. hopedavis katdennings tylerhilton jonpoll"
54286,The Bourne Ultimatum,"bourne brought hiding reporter simon ross trying unveil operation blackbriar, upgrade project treadstone, series newspaper columns. information reporter stir new set memories, bourne must finally uncover dark past dodging company's best effort eradicate him. action drama mystery thriller paris corruption madrid assassin basedonnovel mattdamon juliastiles davidstrathairn scottglenn paddyconsidine paulgreengrass"
54331,You Kill Me,"drying west coast, alcoholic hit man befriends tart-tongued woman might come handy time return buffalo settle old scores. comedy crime thriller romance newyork sanfrancisco alcoholism serialkiller alcoholic benkingsley téaleoni lukewilson billpullman dennisfarina johndahl"
54503,Superbad,"high school best buddy facing separation anxiety prepare go college. attempting score alcohol party help fake id-toting friend, guys' evening take turn chaotic territory. comedy becominganadult highschool youngpeople onenight jonahhill michaelcera christophermintz-plasse billhader sethrogen gregmottola"
54612,Resurrecting the Champ,"up-and-coming sport reporter rescue homeless man (""champ"") discover is, fact, boxing legend believed passed away. begin opportunity resurrect champ's story escape shadow father's success becomes personal journey ambitious reporter reexamines life relationship family. drama sport samuell.jackson joshhartnett alanalda terihatcher kathrynmorris rodlurie"
54621,Moliere,"molière, down-and-out actor-cum-playwright ear debt. wealthy jourdain offer cover debt (so molière's theatrical talent might help jourdain win heart certain widowed marquise), hilarity ensues. romance drama comedy playwright romainduris fabriceluchini edouardbaer ludivinesagnier lauramorante laurenttirard"
54648,Rush Hour 3,"attempted assassination ambassador han, inspector lee detective carter back action head paris protect french woman knowledge triads' secret leaders. lee also hold secret meeting united nation authority, personal struggle chinese criminal mastermind named kenji, reveals lee's long-lost...brother. action comedy crime thriller ambassador christucker jackiechan hiroyukisanada maxvonsydow yvanattal brettratner"
54686,The Last Legion,"roman empire crumbles, young romulus augustus flees city embarks perilous voyage britain track legion supporters. action adventure fantasy war romanempire emperor ancientrome westernromanempire ancientworld colinfirth benkingsley aishwaryaraibachchan petermullan kevinmckidd douglefler"
54734,Sydney White,modern retelling snow white set student freshman year college greek system. comedy college romance sorority student snowwhite amandabynes sarapaxton mattlong jeremyhoward dannystrong joenussbaum
54736,The Kingdom,team u.s. government agent sent investigate bombing american facility middle east. thriller action drama assassination assassin terrorist explosive fbi jamiefoxx jennifergarner chriscooper jasonbateman alisuliman peterberg
54768,Daddy Day Camp,"seeking offer son satisfying summer camp experience eluded child, operator neighborhood daycare center open camp, face financial hardship stiff competition rival camp. comedy family competition grandfathergrandsonrelationship vomit summercamp toilet cubagoodingjr. tamalajones paulrae lochlynmunro richardgant fredsavage"
54771,The Invasion,"washington, d.c. psychologist carol bennell colleague dr. ben driscoll two people earth aware epidemic running rampant city. discover alien virus aboard crashed space shuttle transforms anyone come contact unfeeling drone sleep. carol realizes son hold key stopping spread plague race find late. sciencefiction thriller remake alien escape alieninvasion alieninfection nicolekidman danielcraig jeremynortham jeffreywright jacksonbond oliverhirschbiegel jamesmcteigue"
54775,War,"fbi agent jack crawford revenge partner killed clue point mysterious assassin rogue. rogue turn year later take care unfinished business, trigger violent clash rival gangs. truth come late? dust settles, remain standing? action thriller crime fbi revenge fbiagent jetli jasonstatham johnlone devonaoki luisguzmán philipg.atwell"
54783,September Dawn,"story set mountain meadow massacre, film based upon tragedy occurred utah 1857. group settlers, traveling wagons, murdered native mormons. together, 140 soul men, woman children, taken. drama action history western romance jonvoight tamarahope trentford lolitadavidovich deancain christophercain"
54787,Death Sentence,"nick hume mild-mannered executive perfect life, one gruesome night witness something change forever. transformed grief, hume eventually come disturbing conclusion length great protecting family. action crime drama thriller lossofson repayment revenge murder gang kevinbacon garretthedlund kellypreston jordangarrett johngoodman jameswan"
54934,The Brothers Solomon,"pair well-meaning, socially inept brother try find perfect mate order provide dying father grandchild. comedy brotherbrotherrelationship jealousy pregnancyandbirth autoritianeducation arctic willarnett willforte kristenwiig chimcbride leemajors bobodenkirk"
54978,The Good Night,"gary, musician, trapped unhappy relationship live-in lover, dora. becomes enthralled beautiful seductress enters dreams, try control dream-state spend time her. gary see mystery woman's face bus billboard, discovers real, fate brings opportunity meet her. comedy drama romance fantasy music dream midlifecrisis luciddreaming penélopecruz martinfreeman gwynethpaltrow simonpegg dannydevito jakepaltrow"
54997,3:10 to Yuma,"arizona late 1800's, infamous outlaw ben wade vicious gang thief murderer plagued southern railroad. wade captured, civil war veteran dan evans, struggling survive drought-plagued ranch, volunteer deliver alive ""3:10 yuma"", train take killer trial. western saloon hero liberationofprisoners transportofprisoners wilderness russellcrowe christianbale loganlerman dallasroberts peterfonda jamesmangold"
